,Date,Rented Bike Count,Hour,Temperature(C),Humidity(%),Wind speed (m/s),Visibility (10m),Dew point temperature(°C),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Seasons,Holiday,Functioning Day,DateTime
4051,18-05-2018,1751,19,170.0,76,1.5,1.0,12.7,0.29,0.0,0.0,Spring,No Holiday,Yes,2018-05-18 19:00:00
4052,18-05-2018,1386,20,162.0,76,2.1,1.0,11.9,0.02,0.0,0.0,Spring,No Holiday,Yes,2018-05-18 20:00:00
4053,18-05-2018,1263,21,153.0,73,2.3,1.0,10.4,0.0,0.0,0.0,Spring,No Holiday,Yes,2018-05-18 21:00:00
4054,18-05-2018,1221,22,142.0,73,1.9,1.0,9.4,0.0,0.0,0.0,Spring,No Holiday,Yes,2018-05-18 22:00:00
4055,18-05-2018,864,23,132.0,68,1.8,1.0,7.4,0.0,0.0,0.0,Spring,No Holiday,Yes,2018-05-18 23:00:00
4056,19-05-2018,689,0,122.0,67,1.2,1.0,6.2,0.0,0.0,0.0,Spring,No Holiday,Yes,2018-05-19 00:00:00
4057,19-05-2018,676,1,114.0,74,1.3,1.0,6.9,0.0,0.0,0.0,Spring,No Holiday,Yes,2018-05-19 01:00:00
4058,19-05-2018,526,2,111.0,74,1.9,1.0,6.6,0.0,0.0,0.0,Spring,No Holiday,Yes,2018-05-19 02:00:00
4059,19-05-2018,320,3,107.0,73,1.3,1.0,6.0,0.0,0.0,0.0,Spring,No Holiday,Yes,2018-05-19 03:00:00
4060,19-05-2018,213,4,105.0,73,1.2,1.0,5.8,0.0,0.0,0.0,Spring,No Holiday,Yes,2018-05-19 04:00:00
4061,19-05-2018,198,5,104.0,71,1.1,1.0,5.3,0.0,0.0,0.0,Spring,No Holiday,Yes,2018-05-19 05:00:00
4062,19-05-2018,234,6,105.0,70,1.0,1.0,5.2,0.03,0.0,0.0,Spring,No Holiday,Yes,2018-05-19 06:00:00
4063,19-05-2018,436,7,114.0,0,1.4,1.0,4.5,0.46,0.0,0.0,Spring,No Holiday,Yes,2018-05-19 07:00:00
4064,19-05-2018,766,8,137.0,57,1.4,1.0,5.3,1.28,0.0,0.0,Spring,No Holiday,Yes,2018-05-19 08:00:00
4065,19-05-2018,932,9,157.0,49,1.6,1.0,5.0,2.0,0.0,0.0,Spring,No Holiday,Yes,2018-05-19 09:00:00
4066,19-05-2018,1051,10,172.0,45,2.1,1.0,5.1,2.61,0.0,0.0,Spring,No Holiday,Yes,2018-05-19 10:00:00
4067,19-05-2018,1290,11,190.0,44,1.4,1.0,6.4,3.12,0.0,0.0,Spring,No Holiday,Yes,2018-05-19 11:00:00
4068,19-05-2018,1573,12,205.0,42,2.1,1.0,7.1,3.42,0.0,0.0,Spring,No Holiday,Yes,2018-05-19 12:00:00
4069,19-05-2018,1865,13,219.0,39,2.0,1.0,7.3,3.52,0.0,0.0,Spring,No Holiday,Yes,2018-05-19 13:00:00
4070,19-05-2018,2128,14,228.0,39,2.6,0.9913836796756208,8.1,3.39,0.0,0.0,Spring,No Holiday,Yes,2018-05-19 14:00:00
4071,19-05-2018,2268,15,239.0,37,1.6,1.0,8.3,3.07,0.0,0.0,Spring,No Holiday,Yes,2018-05-19 15:00:00
4072,19-05-2018,2479,16,245.0,34,1.5,1.0,7.5,2.54,0.0,0.0,Spring,No Holiday,Yes,2018-05-19 16:00:00
4073,19-05-2018,2355,17,245.0,35,1.8,0.9630005068423719,8.0,1.93,0.0,0.0,Spring,No Holiday,Yes,2018-05-19 17:00:00
4074,19-05-2018,2439,18,240.0,34,1.7,1.0,7.1,1.22,0.0,0.0,Spring,No Holiday,Yes,2018-05-19 18:00:00
4075,19-05-2018,2140,19,226.0,34,1.5,1.0,5.9,0.51,0.0,0.0,Spring,No Holiday,Yes,2018-05-19 19:00:00
4076,19-05-2018,1872,20,209.0,34,1.4,1.0,4.4,0.03,0.0,0.0,Spring,No Holiday,Yes,2018-05-19 20:00:00
4077,19-05-2018,1780,21,195.0,34,1.3,1.0,3.2,0.0,0.0,0.0,Spring,No Holiday,Yes,2018-05-19 21:00:00
4078,19-05-2018,1595,22,184.0,34,1.2,1.0,2.2,0.0,0.0,0.0,Spring,No Holiday,Yes,2018-05-19 22:00:00
4079,19-05-2018,1169,23,171.0,37,1.3,1.0,2.2,0.0,0.0,0.0,Spring,No Holiday,Yes,2018-05-19 23:00:00
4080,20-05-2018,986,0,158.0,41,1.2,1.0,2.5,0.0,0.0,0.0,Spring,No Holiday,Yes,2018-05-20 00:00:00
4081,20-05-2018,713,1,147.0,43,1.2,1.0,2.2,0.0,0.0,0.0,Spring,No Holiday,Yes,2018-05-20 01:00:00
4082,20-05-2018,473,2,139.0,43,0.9,1.0,1.5,0.0,0.0,0.0,Spring,No Holiday,Yes,2018-05-20 02:00:00
4083,20-05-2018,347,3,135.0,41,1.0,1.0,0.4,0.0,0.0,0.0,Spring,No Holiday,Yes,2018-05-20 03:00:00
4084,20-05-2018,205,4,128.0,44,0.8,1.0,0.8,0.0,0.0,0.0,Spring,No Holiday,Yes,2018-05-20 04:00:00
4085,20-05-2018,160,5,121.0,47,1.6,1.0,1.1,0.0,0.0,0.0,Spring,No Holiday,Yes,2018-05-20 05:00:00
4086,20-05-2018,190,6,116.0,46,0.8,1.0,0.3,0.05,0.0,0.0,Spring,No Holiday,Yes,2018-05-20 06:00:00
4087,20-05-2018,341,7,123.0,43,0.6,1.0,0.0,0.3,0.0,0.0,Spring,No Holiday,Yes,2018-05-20 07:00:00
4088,20-05-2018,524,8,141.0,38,1.0,1.0,0.0,0.72,0.0,0.0,Spring,No Holiday,Yes,2018-05-20 08:00:00
4089,20-05-2018,676,9,160.0,34,1.3,1.0,0.1,1.0,0.0,0.0,Spring,No Holiday,Yes,2018-05-20 09:00:00
4090,20-05-2018,899,10,170.0,37,1.4,1.0,2.1,0.94,0.0,0.0,Spring,No Holiday,Yes,2018-05-20 10:00:00
4091,20-05-2018,1013,11,187.0,30,1.9,1.0,0.7,1.66,0.0,0.0,Spring,No Holiday,Yes,2018-05-20 11:00:00
4092,20-05-2018,1313,12,188.0,31,1.2,1.0,1.2,0.92,0.0,0.0,Spring,No Holiday,Yes,2018-05-20 12:00:00
4093,20-05-2018,1559,13,199.0,33,1.4,1.0,3.1,1.28,0.0,0.0,Spring,No Holiday,Yes,2018-05-20 13:00:00
4094,20-05-2018,1680,14,203.0,30,1.8,1.0,2.1,1.01,0.0,0.0,Spring,No Holiday,Yes,2018-05-20 14:00:00
4095,20-05-2018,1999,15,210.0,28,1.7,1.0,1.7,1.16,0.0,0.0,Spring,No Holiday,Yes,2018-05-20 15:00:00
4096,20-05-2018,2143,16,222.0,23,2.2,1.0,0.0,1.66,0.0,0.0,Spring,No Holiday,Yes,2018-05-20 16:00:00
4097,20-05-2018,2310,17,224.0,23,2.4,1.0,0.2,1.89,0.0,0.0,Spring,No Holiday,Yes,2018-05-20 17:00:00
4098,20-05-2018,2403,18,222.0,22,1.8,1.0,-0.5,1.25,0.0,0.0,Spring,No Holiday,Yes,2018-05-20 18:00:00
4099,20-05-2018,2145,19,208.0,24,2.0,1.0,-0.5,0.56,0.0,0.0,Spring,No Holiday,Yes,2018-05-20 19:00:00
4100,20-05-2018,1846,20,190.0,26,1.5,1.0,-0.9,0.02,0.0,0.0,Spring,No Holiday,Yes,2018-05-20 20:00:00
4101,20-05-2018,1636,21,178.0,26,1.3,1.0,-1.9,0.0,0.0,0.0,Spring,No Holiday,Yes,2018-05-20 21:00:00
4102,20-05-2018,1325,22,168.0,29,1.2,1.0,-1.3,0.0,0.0,0.0,Spring,No Holiday,Yes,2018-05-20 22:00:00
4103,20-05-2018,943,23,158.0,30,1.1,1.0,-1.7,0.0,0.0,0.0,Spring,No Holiday,Yes,2018-05-20 23:00:00
4104,21-05-2018,666,0,153.0,29,1.3,1.0,-2.6,0.0,0.0,0.0,Spring,No Holiday,Yes,2018-05-21 00:00:00
4105,21-05-2018,420,1,145.0,31,1.1,1.0,-2.4,0.0,0.0,0.0,Spring,No Holiday,Yes,2018-05-21 01:00:00
4106,21-05-2018,262,2,139.0,0,0.9,1.0,-2.1,0.0,0.0,0.0,Spring,No Holiday,Yes,2018-05-21 02:00:00
4107,21-05-2018,165,3,130.0,0,0.8,1.0,-2.5,0.0,0.0,0.0,Spring,No Holiday,Yes,2018-05-21 03:00:00
4108,21-05-2018,113,4,124.0,0,0.8,1.0,-3.4,0.0,0.0,0.0,Spring,No Holiday,Yes,2018-05-21 04:00:00
4109,21-05-2018,200,5,119.0,0,1.3,1.0,-2.7,0.0,0.0,0.0,Spring,No Holiday,Yes,2018-05-21 05:00:00
4110,21-05-2018,467,6,114.0,0,0.9,1.0,-2.0,0.03,0.0,0.0,Spring,No Holiday,Yes,2018-05-21 06:00:00
4111,21-05-2018,1135,7,123.0,0,0.9,0.9944247339077545,-2.7,0.48,0.0,0.0,Spring,No Holiday,Yes,2018-05-21 07:00:00
4112,21-05-2018,1785,8,153.0,30,1.3,1.0,-2.2,1.3,0.0,0.0,Spring,No Holiday,Yes,2018-05-21 08:00:00
4113,21-05-2018,1118,9,177.0,27,1.3,1.0,-1.5,2.02,0.0,0.0,Spring,No Holiday,Yes,2018-05-21 09:00:00
4114,21-05-2018,962,10,193.0,27,1.4,1.0,-0.1,2.63,0.0,0.0,Spring,No Holiday,Yes,2018-05-21 10:00:00
4115,21-05-2018,1129,11,209.0,27,1.7,1.0,1.1,3.11,0.0,0.0,Spring,No Holiday,Yes,2018-05-21 11:00:00
4116,21-05-2018,1373,12,218.0,31,2.1,1.0,3.9,3.39,0.0,0.0,Spring,No Holiday,Yes,2018-05-21 12:00:00
4117,21-05-2018,1456,13,228.0,31,1.9,0.9609731373542828,4.7,3.49,0.0,0.0,Spring,No Holiday,Yes,2018-05-21 13:00:00
4118,21-05-2018,1483,14,234.0,36,2.8,0.973137354282818,7.4,3.11,0.0,0.0,Spring,No Holiday,Yes,2018-05-21 14:00:00
4119,21-05-2018,1612,15,233.0,38,1.5,0.9812468322351748,8.1,2.13,0.0,0.0,Spring,No Holiday,Yes,2018-05-21 15:00:00
4120,21-05-2018,1820,16,227.0,42,1.9,1.0,9.1,1.13,0.0,0.0,Spring,No Holiday,Yes,2018-05-21 16:00:00
4121,21-05-2018,2214,17,222.0,45,2.4,1.0,9.6,0.83,0.0,0.0,Spring,No Holiday,Yes,2018-05-21 17:00:00
4122,21-05-2018,3069,18,216.0,48,2.5,0.941206284845413,10.1,0.61,0.0,0.0,Spring,No Holiday,Yes,2018-05-21 18:00:00
4123,21-05-2018,2450,19,195.0,56,1.6,0.7972630511910795,10.4,0.29,0.0,0.0,Spring,No Holiday,Yes,2018-05-21 19:00:00
4124,21-05-2018,2167,20,184.0,59,2.6,0.7344145970603142,10.2,0.04,0.0,0.0,Spring,No Holiday,Yes,2018-05-21 20:00:00
4125,21-05-2018,2065,21,177.0,63,0.5,0.6573745565129244,10.5,0.0,0.0,0.0,Spring,No Holiday,Yes,2018-05-21 21:00:00
4126,21-05-2018,1832,22,169.0,65,0.3,0.6355803345159655,10.2,0.0,0.0,0.0,Spring,No Holiday,Yes,2018-05-21 22:00:00
4127,21-05-2018,1273,23,163.0,70,0.7,0.6416624429802331,10.8,0.0,0.0,0.0,Spring,No Holiday,Yes,2018-05-21 23:00:00
4128,22-05-2018,957,0,160.0,71,0.5,0.6447034972123669,10.7,0.0,0.0,0.0,Spring,Holiday,Yes,2018-05-22 00:00:00
4129,22-05-2018,810,1,159.0,71,1.1,0.6512924480486568,10.6,0.0,0.0,0.0,Spring,Holiday,Yes,2018-05-22 01:00:00
4130,22-05-2018,590,2,157.0,74,1.0,0.6517992904206791,11.0,0.0,0.0,0.0,Spring,Holiday,Yes,2018-05-22 02:00:00
4131,22-05-2018,406,3,155.0,0,0.7,0.7060314242270653,10.4,0.0,0.0,0.0,Spring,Holiday,Yes,2018-05-22 03:00:00
4132,22-05-2018,248,4,156.0,0,0.5,0.747592498732894,10.5,0.0,0.0,0.0,Spring,Holiday,Yes,2018-05-22 04:00:00
4133,22-05-2018,182,5,157.0,0,0.6,0.8023314749113025,10.6,0.0,0.0,0.0,Spring,Holiday,Yes,2018-05-22 05:00:00
4134,22-05-2018,277,6,155.0,0,0.5,0.843385707045109,10.4,0.06,0.0,0.0,Spring,Holiday,Yes,2018-05-22 06:00:00
4135,22-05-2018,443,7,163.0,69,0.7,0.8732894069944247,10.5,0.34,0.0,0.0,Spring,Holiday,Yes,2018-05-22 07:00:00
4136,22-05-2018,694,8,182.0,63,0.8,0.863659401926001,11.0,1.0,0.0,0.0,Spring,Holiday,Yes,2018-05-22 08:00:00
4137,22-05-2018,912,9,193.0,62,0.8,0.946274708565636,11.8,1.14,0.0,0.0,Spring,Holiday,Yes,2018-05-22 09:00:00
4138,22-05-2018,1119,10,207.0,55,1.8,0.8469336036492651,11.3,1.43,0.0,0.0,Spring,Holiday,Yes,2018-05-22 10:00:00
4139,22-05-2018,1438,11,219.0,55,1.4,0.9087683730359858,12.4,1.87,0.0,0.0,Spring,Holiday,Yes,2018-05-22 11:00:00
4140,22-05-2018,1798,12,229.0,51,1.1,0.7927014698428788,12.2,1.8,0.0,0.0,Spring,Holiday,Yes,2018-05-22 12:00:00
4141,22-05-2018,2000,13,227.0,52,1.0,0.695387734414597,12.3,0.94,0.0,0.0,Spring,Holiday,Yes,2018-05-22 13:00:00
4142,22-05-2018,1407,14,228.0,53,1.4,0.8124683223517486,12.7,0.98,0.0,0.0,Spring,Holiday,Yes,2018-05-22 14:00:00
4143,22-05-2018,163,15,211.0,72,2.7,0.3223517486061835,15.8,0.31,0.1,0.0,Spring,Holiday,Yes,2018-05-22 15:00:00
4144,22-05-2018,86,16,195.0,80,1.2,0.26659908768373036,15.9,0.53,0.4,0.0,Spring,Holiday,Yes,2018-05-22 16:00:00
4145,22-05-2018,50,17,186.0,84,1.8,0.2392295995945261,15.8,0.28,1.0,0.0,Spring,Holiday,Yes,2018-05-22 17:00:00
4146,22-05-2018,30,18,179.0,93,1.2,0.11708058793715154,16.7,0.13,2.0,0.0,Spring,Holiday,Yes,2018-05-22 18:00:00
4147,22-05-2018,45,19,176.0,93,0.3,0.15408008109477953,16.4,0.06,1.5,0.0,Spring,Holiday,Yes,2018-05-22 19:00:00
4148,22-05-2018,30,20,172.0,85,1.4,0.22301064368981247,14.6,0.0,0.5,0.0,Spring,Holiday,Yes,2018-05-22 20:00:00
4149,22-05-2018,58,21,170.0,85,1.1,0.28890015205271163,14.4,0.0,0.5,0.0,Spring,Holiday,Yes,2018-05-22 21:00:00
4150,22-05-2018,29,22,168.0,87,0.6,0.21287379624936645,14.6,0.0,0.5,0.0,Spring,Holiday,Yes,2018-05-22 22:00:00
4151,22-05-2018,18,23,163.0,96,1.1,0.08667004561581348,15.6,0.0,2.5,0.0,Spring,Holiday,Yes,2018-05-22 23:00:00
4152,23-05-2018,32,0,158.0,97,2.4,0.07805372529143437,15.3,0.0,3.5,0.0,Spring,No Holiday,Yes,2018-05-23 00:00:00
4153,23-05-2018,25,1,153.0,97,3.2,0.07653319817536747,14.8,0.0,3.0,0.0,Spring,No Holiday,Yes,2018-05-23 01:00:00
4154,23-05-2018,34,2,150.0,97,2.5,0.10593005575266093,14.5,0.0,3.0,0.0,Spring,No Holiday,Yes,2018-05-23 02:00:00
4155,23-05-2018,43,3,149.0,96,2.2,0.30866700456158136,14.2,0.0,0.5,0.0,Spring,No Holiday,Yes,2018-05-23 03:00:00
4156,23-05-2018,59,4,150.0,97,1.4,0.9123162696401419,14.5,0.0,0.0,0.0,Spring,No Holiday,Yes,2018-05-23 04:00:00
4157,23-05-2018,152,5,146.0,87,2.2,1.0,12.4,0.0,0.0,0.0,Spring,No Holiday,Yes,2018-05-23 05:00:00
4158,23-05-2018,436,6,139.0,83,3.2,1.0,11.0,0.04,0.0,0.0,Spring,No Holiday,Yes,2018-05-23 06:00:00
4159,23-05-2018,1241,7,136.0,75,1.6,0.99341104916371,9.2,0.47,0.0,0.0,Spring,No Holiday,Yes,2018-05-23 07:00:00
4160,23-05-2018,2035,8,146.0,70,3.1,1.0,9.1,1.28,0.0,0.0,Spring,No Holiday,Yes,2018-05-23 08:00:00
4161,23-05-2018,1125,9,160.0,60,1.9,0.9959452610238215,8.2,1.98,0.0,0.0,Spring,No Holiday,Yes,2018-05-23 09:00:00
4162,23-05-2018,871,10,179.0,56,3.3,0.9589457678661936,8.9,2.63,0.0,0.0,Spring,No Holiday,Yes,2018-05-23 10:00:00
4163,23-05-2018,1012,11,189.0,42,3.8,1.0,5.6,3.13,0.0,0.0,Spring,No Holiday,Yes,2018-05-23 11:00:00
4164,23-05-2018,1216,12,201.0,37,4.0,0.9543841865179928,4.9,3.44,0.0,0.0,Spring,No Holiday,Yes,2018-05-23 12:00:00
4165,23-05-2018,1167,13,209.0,33,3.9,0.9254941713127217,4.0,3.52,0.0,0.0,Spring,No Holiday,Yes,2018-05-23 13:00:00
4166,23-05-2018,1183,14,220.0,33,3.4,0.9827673593512417,4.9,3.41,0.0,0.0,Spring,No Holiday,Yes,2018-05-23 14:00:00
4167,23-05-2018,1332,15,230.0,29,2.9,0.9371515458692347,3.9,3.11,0.0,0.0,Spring,No Holiday,Yes,2018-05-23 15:00:00
4168,23-05-2018,1563,16,230.0,33,4.2,0.9391789153573238,5.8,2.57,0.0,0.0,Spring,No Holiday,Yes,2018-05-23 16:00:00
4169,23-05-2018,2069,17,224.0,39,3.2,0.9711099847947288,7.7,1.9,0.0,0.0,Spring,No Holiday,Yes,2018-05-23 17:00:00
4170,23-05-2018,3123,18,217.0,40,3.5,0.99341104916371,7.4,1.18,0.0,0.0,Spring,No Holiday,Yes,2018-05-23 18:00:00
4171,23-05-2018,2454,19,188.0,52,3.4,1.0,8.7,0.49,0.0,0.0,Spring,No Holiday,Yes,2018-05-23 19:00:00
4172,23-05-2018,2001,20,167.0,61,1.9,1.0,9.1,0.05,0.0,0.0,Spring,No Holiday,Yes,2018-05-23 20:00:00
4173,23-05-2018,1833,21,154.0,61,1.1,0.9792194627470856,7.9,0.0,0.0,0.0,Spring,No Holiday,Yes,2018-05-23 21:00:00
4174,23-05-2018,1588,22,148.0,59,1.0,0.8682209832742017,6.8,0.0,0.0,0.0,Spring,No Holiday,Yes,2018-05-23 22:00:00
4175,23-05-2018,1080,23,146.0,54,1.5,0.7952356817029903,5.3,0.0,0.0,0.0,Spring,No Holiday,Yes,2018-05-23 23:00:00
4176,24-05-2018,778,0,137.0,51,1.3,0.8231120121642169,3.7,0.0,0.0,0.0,Spring,No Holiday,Yes,2018-05-24 00:00:00
4177,24-05-2018,578,1,129.0,62,0.6,0.7754688291941205,5.7,0.0,0.0,0.0,Spring,No Holiday,Yes,2018-05-24 01:00:00
4178,24-05-2018,385,2,125.0,54,0.7,0.7465788139888494,3.4,0.0,0.0,0.0,Spring,No Holiday,Yes,2018-05-24 02:00:00
4179,24-05-2018,265,3,121.0,64,0.8,0.7658388241256968,5.4,0.0,0.0,0.0,Spring,No Holiday,Yes,2018-05-24 03:00:00
4180,24-05-2018,161,4,117.0,64,1.6,0.7861125190065889,5.1,0.0,0.0,0.0,Spring,No Holiday,Yes,2018-05-24 04:00:00
4181,24-05-2018,205,5,113.0,64,1.2,0.8144956918398377,4.7,0.0,0.0,0.0,Spring,No Holiday,Yes,2018-05-24 05:00:00
4182,24-05-2018,530,6,114.0,67,1.0,0.7972630511910795,5.4,0.04,0.0,0.0,Spring,No Holiday,Yes,2018-05-24 06:00:00
4183,24-05-2018,1390,7,125.0,61,1.3,0.9077546882919412,5.1,0.42,0.0,0.0,Spring,No Holiday,Yes,2018-05-24 07:00:00
4184,24-05-2018,2081,8,152.0,50,1.6,0.7617840851495185,4.8,1.1,0.0,0.0,Spring,No Holiday,Yes,2018-05-24 08:00:00
4185,24-05-2018,1226,9,176.0,30,1.1,0.7622909275215407,0.0,1.79,0.0,0.0,Spring,No Holiday,Yes,2018-05-24 09:00:00
4186,24-05-2018,880,10,199.0,27,2.7,0.8859604662949822,0.3,2.44,0.0,0.0,Spring,No Holiday,Yes,2018-05-24 10:00:00
4187,24-05-2018,922,11,215.0,30,2.9,0.8879878357830714,3.1,2.92,0.0,0.0,Spring,No Holiday,Yes,2018-05-24 11:00:00
4188,24-05-2018,1087,12,221.0,36,5.3,0.8459199189052204,6.3,3.2,0.0,0.0,Spring,No Holiday,Yes,2018-05-24 12:00:00
4189,24-05-2018,1078,13,233.0,35,3.7,0.93613786112519,6.9,3.28,0.0,0.0,Spring,No Holiday,Yes,2018-05-24 13:00:00
4190,24-05-2018,1059,14,232.0,36,4.9,0.7957425240750127,7.2,3.18,0.0,0.0,Spring,No Holiday,Yes,2018-05-24 14:00:00
4191,24-05-2018,1174,15,235.0,36,3.2,0.8915357323872275,7.5,2.91,0.0,0.0,Spring,No Holiday,Yes,2018-05-24 15:00:00
4192,24-05-2018,1455,16,235.0,36,4.0,0.8798783578307146,7.5,2.42,0.0,0.0,Spring,No Holiday,Yes,2018-05-24 16:00:00
4193,24-05-2018,1863,17,234.0,38,2.7,0.9417131272174353,8.2,1.76,0.0,0.0,Spring,No Holiday,Yes,2018-05-24 17:00:00
4194,24-05-2018,2825,18,226.0,39,2.8,0.825139381652306,7.9,1.1,0.0,0.0,Spring,No Holiday,Yes,2018-05-24 18:00:00
4195,24-05-2018,2334,19,211.0,44,2.6,0.752660922453117,8.3,0.41,0.0,0.0,Spring,No Holiday,Yes,2018-05-24 19:00:00
4196,24-05-2018,1902,20,200.0,46,2.6,0.7029903699949315,8.0,0.05,0.0,0.0,Spring,No Holiday,Yes,2018-05-24 20:00:00
4197,24-05-2018,1838,21,193.0,50,1.7,0.6862645717181955,8.6,0.0,0.0,0.0,Spring,No Holiday,Yes,2018-05-24 21:00:00
4198,24-05-2018,1678,22,186.0,54,2.3,0.6594019260010137,9.0,0.0,0.0,0.0,Spring,No Holiday,Yes,2018-05-24 22:00:00
4199,24-05-2018,1087,23,181.0,56,1.6,0.5413076533198175,9.1,0.0,0.0,0.0,Spring,No Holiday,Yes,2018-05-24 23:00:00
4200,25-05-2018,831,0,176.0,57,1.8,0.4642676127724278,8.9,0.0,0.0,0.0,Spring,No Holiday,Yes,2018-05-25 00:00:00
4201,25-05-2018,610,1,169.0,61,1.0,0.41409021794221995,9.3,0.0,0.0,0.0,Spring,No Holiday,Yes,2018-05-25 01:00:00
4202,25-05-2018,437,2,161.0,70,0.6,0.3852002027369488,10.6,0.0,0.0,0.0,Spring,No Holiday,Yes,2018-05-25 02:00:00
4203,25-05-2018,286,3,154.0,71,0.5,0.3816523061327927,10.1,0.0,0.0,0.0,Spring,No Holiday,Yes,2018-05-25 03:00:00
4204,25-05-2018,188,4,148.0,71,0.4,0.3411049163710086,9.5,0.0,0.0,0.0,Spring,No Holiday,Yes,2018-05-25 04:00:00
4205,25-05-2018,201,5,143.0,75,0.6,0.30816016218955905,9.9,0.0,0.0,0.0,Spring,No Holiday,Yes,2018-05-25 05:00:00
4206,25-05-2018,531,6,138.0,74,0.7,0.3127217435377598,9.2,0.05,0.0,0.0,Spring,No Holiday,Yes,2018-05-25 06:00:00
4207,25-05-2018,1250,7,144.0,66,1.1,0.34313228585909783,8.1,0.42,0.0,0.0,Spring,No Holiday,Yes,2018-05-25 07:00:00
4208,25-05-2018,1996,8,171.0,57,1.7,0.3877344145970603,8.5,1.21,0.0,0.0,Spring,No Holiday,Yes,2018-05-25 08:00:00
4209,25-05-2018,1121,9,195.0,44,1.3,0.4906234161175875,6.9,1.88,0.0,0.0,Spring,No Holiday,Yes,2018-05-25 09:00:00
4210,25-05-2018,819,10,214.0,30,2.5,0.8631525595539786,3.0,2.53,0.0,0.0,Spring,No Holiday,Yes,2018-05-25 10:00:00
4211,25-05-2018,959,11,231.0,30,2.5,0.9472883933096806,4.5,3.01,0.0,0.0,Spring,No Holiday,Yes,2018-05-25 11:00:00
4212,25-05-2018,1082,12,244.0,24,2.9,0.9042067916877851,2.5,3.28,0.0,0.0,Spring,No Holiday,Yes,2018-05-25 12:00:00
4213,25-05-2018,1106,13,256.0,26,2.7,0.8717688798783578,4.6,3.36,0.0,0.0,Spring,No Holiday,Yes,2018-05-25 13:00:00
4214,25-05-2018,1161,14,260.0,23,2.3,0.9609731373542828,3.2,2.92,0.0,0.0,Spring,No Holiday,Yes,2018-05-25 14:00:00
4215,25-05-2018,1306,15,251.0,25,2.7,0.9792194627470856,3.6,2.2,0.0,0.0,Spring,No Holiday,Yes,2018-05-25 15:00:00
4216,25-05-2018,1533,16,243.0,27,4.1,0.9452610238215914,4.0,1.78,0.0,0.0,Spring,No Holiday,Yes,2018-05-25 16:00:00
4217,25-05-2018,2013,17,236.0,28,3.1,0.920932589964521,4.0,1.26,0.0,0.0,Spring,No Holiday,Yes,2018-05-25 17:00:00
4218,25-05-2018,2916,18,233.0,32,2.6,0.8844399391789153,5.6,1.05,0.0,0.0,Spring,No Holiday,Yes,2018-05-25 18:00:00
4219,25-05-2018,2227,19,220.0,40,1.6,0.826659908768373,7.7,0.47,0.0,0.0,Spring,No Holiday,Yes,2018-05-25 19:00:00
4220,25-05-2018,1905,20,204.0,45,2.0,0.7247845919918905,8.0,0.06,0.0,0.0,Spring,No Holiday,Yes,2018-05-25 20:00:00
4221,25-05-2018,1740,21,191.0,50,1.4,0.6847440446021287,8.4,0.0,0.0,0.0,Spring,No Holiday,Yes,2018-05-25 21:00:00
4222,25-05-2018,1630,22,183.0,54,1.7,0.6928535225544855,8.8,0.0,0.0,0.0,Spring,No Holiday,Yes,2018-05-25 22:00:00
4223,25-05-2018,1209,23,176.0,55,0.5,0.6766345666497718,8.4,0.0,0.0,0.0,Spring,No Holiday,Yes,2018-05-25 23:00:00
4224,26-05-2018,987,0,170.0,59,1.1,0.6447034972123669,8.9,0.0,0.0,0.0,Spring,No Holiday,Yes,2018-05-26 00:00:00
4225,26-05-2018,837,1,162.0,63,0.7,0.6594019260010137,9.1,0.0,0.0,0.0,Spring,No Holiday,Yes,2018-05-26 01:00:00
4226,26-05-2018,572,2,158.0,66,0.6,0.5965534718702483,9.4,0.0,0.0,0.0,Spring,No Holiday,Yes,2018-05-26 02:00:00
4227,26-05-2018,419,3,153.0,69,0.5,0.5453623922959959,9.6,0.0,0.0,0.0,Spring,No Holiday,Yes,2018-05-26 03:00:00
4228,26-05-2018,232,4,148.0,73,0.5,0.4901165737455651,9.9,0.0,0.0,0.0,Spring,No Holiday,Yes,2018-05-26 04:00:00
4229,26-05-2018,198,5,144.0,73,0.4,0.48200709579320833,9.6,0.0,0.0,0.0,Spring,No Holiday,Yes,2018-05-26 05:00:00
4230,26-05-2018,299,6,142.0,72,0.6,0.46629498226051697,9.2,0.04,0.0,0.0,Spring,No Holiday,Yes,2018-05-26 06:00:00
4231,26-05-2018,503,7,150.0,64,0.6,0.44348707551951344,8.2,0.46,0.0,0.0,Spring,No Holiday,Yes,2018-05-26 07:00:00
4232,26-05-2018,763,8,178.0,52,0.6,0.5408008109477952,7.8,1.18,0.0,0.0,Spring,No Holiday,Yes,2018-05-26 08:00:00
4233,26-05-2018,992,9,206.0,43,1.1,0.5458692346680182,7.5,1.84,0.0,0.0,Spring,No Holiday,Yes,2018-05-26 09:00:00
4234,26-05-2018,1010,10,232.0,41,1.1,0.7161682716675114,9.2,2.45,0.0,0.0,Spring,No Holiday,Yes,2018-05-26 10:00:00
4235,26-05-2018,1164,11,248.0,34,0.9,0.715661429295489,7.8,2.92,0.0,0.0,Spring,No Holiday,Yes,2018-05-26 11:00:00
4236,26-05-2018,1285,12,262.0,31,1.2,0.5747592498732893,7.7,3.18,0.0,0.0,Spring,No Holiday,Yes,2018-05-26 12:00:00
